cycle_count,nominal_capacity_ah,voltage_v,current_a,temperature_c,charge_voltage,discharge_cutoff,avg_charge_current,avg_discharge_curr,depth_of_discharge,charge_time_h,rest_time_h,coulombic_efficiency,internal_resistance,max_temp_seen,min_temp_seen,humidity_pct,overcharge_events,overdischarge_events,battery_chemistry,battery_age_days,soh_percent,rul_cycles,fault_type,fault_label
346,75,3.3387,53.341,36.52,4.1557,2.7892,0.688,3.364,0.3271,3.636,10.445,0.98084,0.05593,46.84,29.58,52.5,0,0,LFP,280,93.27,2733,0,Normal
1552,60,3.3721,-15.968,21.7,4.0098,2.6127,1.258,1.127,0.6946,3.44,2.798,1.0,0.1605,25.94,11.22,63.8,2,0,LFP,1053,68.99,1433,0,Normal
639,60,2.9455,8.142,27.25,4.1767,2.8337,2.819,2.948,0.6596,5.758,1.147,0.91526,0.09072,36.94,16.3,75.8,1,0,NMC,442,89.29,740,2,Overcharge
938,50,3.9048,1.771,24.91,4.2267,2.7627,2.042,0.938,0.8239,4.647,11.794,1.0,0.1136,30.83,14.15,69.4,0,0,LFP,637,83.07,2049,2,Overcharge
954,100,3.3297,-13.728,47.24,4.1708,2.9999,1.316,4.449,0.6347,4.232,10.794,0.96115,0.11624,64.93,40.73,54.7,2,0,LFP,639,79.22,1905,0,Normal
875,75,4.0757,-13.324,39.15,4.095,2.9312,2.438,2.234,0.8908,1.62,7.32,1.0,0.10993,47.12,34.6,53.0,2,0,NMC,567,82.6,484,0,Normal
762,100,4.1441,3.337,37.6,4.1477,2.6683,1.792,4.758,0.5436,3.929,0.124,0.96439,0.0982,37.71,29.67,45.4,0,0,LTO,521,83.67,7259,0,Normal
1202,60,2.8354,-9.339,52.1,4.0428,2.7642,1.369,3.379,0.823,4.024,2.714,0.98253,0.13273,69.97,51.17,57.8,3,0,LTO,847,76.1,6602,1,Thermal_Runaway_Risk
1205,60,4.2333,-19.593,33.52,4.1503,2.6589,0.604,4.201,0.4692,5.748,8.348,0.99053,0.13993,34.1,27.64,25.9,2,0,LTO,896,75.11,6752,0,Normal
663,60,3.8295,2.472,26.64,4.1252,2.8644,2.796,1.061,0.9043,3.667,4.32,0.97751,0.08758,38.71,22.06,74.9,1,2,NCA,439,87.02,497,0,Normal
24,50,3.5546,-22.126,15.6,4.0065,2.7112,1.947,4.304,0.5463,4.301,6.827,0.99037,0.03509,16.24,9.1,60.3,0,0,LFP,0,100.0,2989,0,Normal
1990,60,3.3648,-9.327,23.0,4.0805,2.5577,1.43,1.11,0.8155,3.386,0.667,0.98094,0.20494,39.04,20.26,27.8,1,0,NMC,1434,58.13,0,3,Deep_Discharge
1203,100,3.5519,7.235,31.59,4.0478,2.8304,1.427,4.886,0.863,7.834,6.584,0.96854,0.14015,42.54,22.95,56.0,2,0,NMC,889,75.44,252,0,Normal
709,150,3.2707,-2.702,39.31,4.0977,2.5055,2.342,1.544,0.4149,6.89,1.723,0.97614,0.09546,42.67,34.65,47.0,0,2,NCA,465,85.07,532,3,Deep_Discharge
1524,75,3.7029,-5.148,23.46,4.0605,2.6486,0.702,3.483,0.8609,0.633,1.266,0.95956,0.16539,32.66,12.92,43.2,2,0,NMC,1046,68.28,0,0,Normal
1879,75,2.9348,36.177,45.84,4.2086,2.9536,1.369,2.823,0.5027,6.903,5.871,0.96219,0.19017,63.16,41.59,42.1,1,0,NCA,1334,58.08,0,0,Normal
1184,50,3.7006,28.052,14.6,4.1744,2.5471,0.376,2.497,0.7166,3.106,6.158,0.99236,0.14777,24.4,9.78,56.5,2,2,NCA,835,71.45,0,3,Deep_Discharge
176,150,3.1993,1.649,26.25,4.185,2.7522,0.424,2.257,0.6651,2.862,10.81,0.97829,0.05291,33.92,18.82,70.1,0,0,NCA,81,96.49,1016,0,Normal
284,50,2.8256,-20.286,34.04,4.0902,2.8975,1.674,2.041,0.7099,1.035,11.863,0.98718,0.07353,53.64,20.63,37.6,0,0,LFP,149,94.02,2699,0,Normal
62,150,3.6014,16.215,31.31,4.0009,2.9523,1.266,1.655,0.852,7.278,1.304,0.9821,0.0464,43.67,29.85,92.2,0,0,NMC,72,100.0,1413,0,Normal
1002,75,3.6387,50.524,34.77,4.0548,2.7799,2.215,3.067,0.8819,7.055,3.789,0.96388,0.11562,41.0,31.61,72.5,0,0,LFP,668,78.89,2060,0,Normal
661,60,3.4185,27.3,31.29,4.1888,2.5766,2.963,4.924,0.4755,7.498,8.83,0.96062,0.09106,42.09,21.01,82.3,0,0,LFP,415,90.36,2339,3,Deep_Discharge
665,150,2.9048,-26.002,36.48,4.1507,2.9704,2.606,3.426,0.4325,6.237,7.891,1.0,0.09144,51.32,27.15,61.2,2,0,NMC,459,86.75,709,0,Normal
155,50,4.0953,-3.953,27.56,4.1346,2.8746,1.437,3.833,0.3586,1.115,0.971,0.99864,0.0515,44.76,23.92,39.4,0,0,NMC,118,95.39,1353,0,Normal
1905,75,3.6866,-14.66,26.99,4.0701,2.6978,1.258,3.34,0.7942,0.505,0.705,0.98924,0.19147,43.05,20.2,54.0,1,2,NCA,1270,61.3,0,0,Normal
1492,75,2.9678,-18.521,21.75,4.0189,2.6385,1.838,2.675,0.6333,7.309,4.977,0.97074,0.15616,24.74,10.33,52.1,4,2,NCA,1120,67.24,0,0,Normal
1072,60,3.5408,22.701,51.74,4.1962,2.5239,0.457,4.122,0.4046,4.53,5.961,0.97447,0.12569,62.88,39.17,60.6,3,0,LFP,750,77.23,1815,3,Deep_Discharge
966,75,3.521,22.279,29.22,4.0097,2.5957,2.965,1.751,0.6383,2.13,6.867,1.0,0.12208,39.86,22.56,48.2,0,0,LFP,710,77.13,2025,3,Deep_Discharge
848,100,2.8876,35.509,34.36,4.0148,2.8888,2.947,1.511,0.9892,0.969,7.663,1.0,0.10561,36.25,27.2,61.1,2,0,NCA,586,80.09,283,3,Deep_Discharge
1107,100,3.6799,13.567,27.89,4.0737,2.5543,2.784,2.042,0.6904,1.421,5.783,1.0,0.12324,32.8,18.21,34.0,1,0,LTO,711,78.64,6835,3,Deep_Discharge
1384,50,3.9721,-0.896,45.92,4.1432,2.5647,2.054,2.978,0.9105,1.512,8.616,1.0,0.15879,46.44,39.37,52.4,1,1,NMC,933,72.78,32,3,Deep_Discharge
688,150,3.8861,3.758,29.89,4.2481,2.598,1.609,0.2,0.3619,5.227,1.406,1.0,0.10248,42.27,21.69,55.4,1,0,NMC,428,85.9,697,2,Overcharge
147,60,3.0943,-18.112,33.27,4.0227,2.6977,2.179,4.209,0.9315,2.278,8.902,0.98794,0.05069,39.5,30.39,45.3,0,0,NMC,85,95.68,1327,0,Normal
1653,60,4.0503,27.402,21.28,4.1183,2.5945,1.08,1.655,0.6907,2.655,7.431,0.98068,0.17709,27.08,15.86,67.6,1,0,NCA,1164,66.36,0,3,Deep_Discharge
341,60,3.2967,-14.824,47.6,4.1504,2.9522,2.586,3.084,0.678,4.91,0.111,0.97581,0.06949,48.18,37.44,54.7,2,0,LTO,238,93.31,7699,1,Thermal_Runaway_Risk
475,50,4.1724,-8.172,32.17,4.2058,2.6288,0.577,0.452,0.3964,6.385,5.659,0.98682,0.07763,45.12,18.2,55.1,1,0,LFP,347,90.2,2458,0,Normal
1086,50,2.904,-6.074,47.97,4.1724,2.9597,2.45,2.272,0.6198,3.386,4.219,0.96972,0.12722,55.38,35.97,42.1,1,2,NCA,723,72.21,0,0,Normal
1724,200,3.505,-61.42,23.99,4.2019,2.9925,2.629,0.526,0.6392,0.597,3.042,0.97213,0.1764,42.33,12.31,48.2,1,0,NMC,1237,62.99,0,0,Normal
1383,60,3.6658,17.351,25.58,4.1306,2.8774,0.676,0.254,0.398,5.324,0.662,0.96307,0.14792,42.45,24.2,69.7,1,0,NCA,950,70.83,0,2,Overcharge
560,50,3.1591,-18.955,24.73,4.1085,2.5037,1.54,3.984,0.5349,5.572,11.728,1.0,0.08614,27.9,10.74,46.5,1,1,LFP,386,88.69,2491,3,Deep_Discharge
326,50,3.9185,13.79,27.16,4.1547,2.62,2.697,2.143,0.9152,2.891,3.357,0.97805,0.07083,39.35,12.72,51.1,1,0,LTO,208,94.81,7652,0,Normal
1792,100,3.709,-8.971,36.71,4.2252,2.6337,2.886,4.111,0.3234,0.309,5.499,0.98891,0.18971,48.66,32.64,76.1,2,2,NMC,1241,63.85,0,2,Overcharge
1759,150,2.8263,-9.148,9.52,4.1377,2.7714,2.472,1.819,0.6666,4.702,1.131,0.99814,0.18387,16.3,-2.02,71.2,0,1,NMC,1239,62.02,0,0,Normal
1164,60,3.6821,-22.211,29.52,4.1514,2.5792,2.835,3.309,0.8472,6.267,9.563,0.96674,0.13413,32.25,20.06,28.6,2,1,NMC,807,77.2,350,3,Deep_Discharge
989,50,3.5126,27.769,22.19,4.0845,2.5386,2.824,0.653,0.9774,1.988,0.285,1.0,0.11348,30.69,16.98,62.0,2,1,NMC,710,81.25,500,3,Deep_Discharge
214,60,3.0842,32.225,21.12,4.149,2.5882,2.943,1.114,0.7607,4.248,7.08,0.97734,0.06663,31.57,18.57,55.1,0,0,LFP,140,95.51,2793,3,Deep_Discharge
434,50,4.2438,19.998,34.68,4.1569,2.6637,1.358,2.462,0.3282,5.671,3.319,0.9552,0.07967,46.65,27.33,59.0,2,1,LFP,270,91.58,2480,0,Normal
1914,50,4.1009,5.302,33.0,4.1884,2.5246,1.003,2.314,0.8034,4.836,4.144,0.96179,0.1947,35.43,27.95,36.6,3,0,NMC,1387,60.26,0,3,Deep_Discharge
951,75,3.2241,2.714,38.63,4.143,2.5977,1.972,1.132,0.8104,6.239,6.299,0.96098,0.10747,49.93,38.28,56.3,1,1,NCA,670,79.48,175,3,Deep_Discharge
722,60,3.5846,21.732,33.87,4.0494,2.5838,0.729,4.38,0.676,3.443,5.626,1.0,0.08898,52.88,22.83,86.8,0,0,NMC,504,85.79,790,3,Deep_Discharge
1341,75,3.2589,-2.514,31.8,4.1455,2.8862,1.76,1.564,0.5645,7.0,4.93,0.97723,0.14802,35.83,19.36,57.7,0,1,NCA,947,72.55,0,0,Normal
31,60,3.9245,26.353,24.41,4.0745,2.5848,1.822,2.251,0.6078,2.752,7.517,0.98738,0.03786,34.74,18.17,63.3,0,0,LTO,21,98.85,7963,3,Deep_Discharge
669,150,4.149,-19.253,20.73,4.0218,2.8958,2.458,1.819,0.9616,1.487,6.581,0.96321,0.0831,39.5,11.38,48.3,1,0,LTO,429,85.95,7358,3,Deep_Discharge
284,150,3.3203,19.632,35.99,4.2064,2.7541,1.213,4.978,0.9212,6.339,3.973,1.0,0.05793,53.55,25.47,77.6,0,0,NMC,189,95.66,1232,0,Normal
1328,75,3.9681,25.702,27.44,4.0165,2.8789,1.885,1.864,0.4989,0.378,2.263,0.97433,0.14676,34.68,25.64,37.9,2,0,NMC,904,72.17,199,0,Normal
428,60,3.5227,-21.962,33.99,4.1579,2.7252,2.729,1.47,0.3518,7.622,1.872,0.95833,0.07192,36.03,24.76,48.9,0,0,NMC,273,91.49,1092,0,Normal
1500,60,3.375,-16.781,29.95,4.2471,2.9505,1.381,4.553,0.8215,0.867,0.44,0.95998,0.15966,30.73,20.81,42.7,1,1,LFP,1049,71.48,1416,2,Overcharge
285,75,4.1607,-0.889,9.56,4.0219,2.6383,1.801,0.955,0.6731,6.365,5.341,1.0,0.0621,28.51,5.15,35.3,0,0,NCA,195,91.03,879,0,Normal
1167,100,3.5401,8.462,34.84,4.055,2.8834,2.405,4.607,0.7482,1.232,2.097,0.95039,0.14597,39.43,23.1,64.3,2,1,LFP,782,74.77,1860,0,Normal
1447,75,3.4777,-12.352,23.74,4.1902,2.5817,0.899,2.929,0.9607,2.461,10.586,0.99918,0.158,28.82,13.6,30.8,2,0,NMC,1048,71.43,0,3,Deep_Discharge
1042,150,3.775,1.844,38.64,4.0242,2.9413,0.489,1.271,0.96,4.927,5.07,0.96277,0.1299,41.46,37.07,45.9,2,2,NMC,709,78.56,428,3,Deep_Discharge
17,150,3.1788,-41.324,11.41,4.2082,2.5142,2.109,1.41,0.8811,1.379,7.518,0.96186,0.03618,31.05,3.14,48.5,0,0,NMC,14,98.21,1500,3,Deep_Discharge
768,60,3.2709,15.3,48.99,4.0001,2.7287,1.237,3.613,0.4855,1.049,3.741,0.98299,0.1039,63.91,42.5,51.0,0,0,NMC,557,84.5,690,0,Normal
589,75,4.1515,16.241,24.04,4.2225,2.7106,1.268,0.389,0.8609,7.473,3.112,0.96145,0.09385,37.58,13.74,75.3,0,0,NMC,399,90.77,982,2,Overcharge
1394,50,3.7839,30.42,34.71,4.0167,2.8119,2.804,3.634,0.893,5.846,9.795,0.98875,0.14966,51.45,26.13,81.7,2,2,LFP,977,71.94,1567,0,Normal
1198,60,3.9986,11.475,22.87,4.2305,2.7205,1.342,1.688,0.3006,1.223,4.432,0.96112,0.13519,35.72,18.59,78.5,1,4,LFP,839,74.79,1711,2,Overcharge
1009,75,3.1931,-7.401,24.23,4.2161,2.7945,2.87,4.08,0.586,4.297,1.144,1.0,0.11984,33.56,20.41,58.1,1,2,NMC,706,80.21,460,0,Normal
193,60,3.5885,-20.287,36.85,4.1349,2.9309,0.498,0.8,0.5191,6.728,3.882,1.0,0.05109,41.93,29.98,70.4,0,0,LTO,158,98.66,7801,0,Normal
501,150,4.2085,-16.263,27.98,4.1945,2.571,1.16,1.396,0.8908,0.97,1.428,0.97635,0.08129,42.33,16.63,44.9,1,0,LTO,343,87.26,7449,3,Deep_Discharge
987,60,3.2621,-1.776,28.67,4.0187,2.6221,2.14,2.307,0.3755,6.542,5.56,1.0,0.11153,47.15,14.35,60.6,2,1,LFP,704,80.82,2009,0,Normal
1136,75,3.0327,-16.937,38.49,4.0338,2.9014,0.553,4.42,0.7355,6.79,3.512,0.96092,0.12341,40.65,27.02,58.4,2,0,NMC,751,77.11,271,0,Normal
113,75,3.5408,-15.368,31.89,4.0923,2.614,1.284,1.564,0.6564,2.93,9.844,0.9658,0.0487,31.95,26.39,53.8,0,0,NCA,98,99.71,1100,0,Normal
1245,100,3.3623,-0.755,34.48,4.1344,2.9528,2.585,4.25,0.9476,7.966,0.784,0.98873,0.14503,39.87,26.31,67.6,1,0,NCA,853,77.02,0,0,Normal
1701,60,3.0314,-32.232,23.75,4.2171,2.7704,2.333,0.69,0.632,3.324,11.814,0.99056,0.18093,28.38,17.95,63.5,5,0,NCA,1143,63.78,0,0,Normal
946,150,4.0884,-19.815,36.67,4.1357,2.5409,0.99,1.033,0.3538,7.248,9.546,0.95947,0.10977,40.03,36.03,48.9,1,0,NMC,671,79.59,487,3,Deep_Discharge
830,75,4.2365,4.369,31.12,4.1663,2.5103,1.198,0.958,0.9225,7.214,7.997,0.98165,0.09848,36.23,26.82,50.7,1,0,LFP,569,82.83,2125,3,Deep_Discharge
1667,75,3.6244,5.33,34.3,4.17,2.8815,1.614,3.142,0.7208,5.794,0.637,0.97838,0.1846,35.22,34.08,55.4,2,1,NMC,1163,64.75,0,0,Normal
1920,50,3.9233,17.298,33.64,4.2194,2.9282,2.248,2.066,0.7678,0.306,11.758,0.98913,0.19263,50.7,22.63,63.2,1,0,LFP,1365,58.89,1033,0,Normal
1287,75,4.0456,3.099,41.3,4.1942,2.6199,0.625,4.345,0.804,5.557,9.132,1.0,0.13467,53.91,28.03,58.5,1,0,NCA,951,72.03,0,0,Normal
924,100,3.8164,0.618,35.05,4.2443,2.6204,1.677,2.532,0.8795,1.027,5.418,0.97493,0.11154,42.9,21.98,39.9,1,0,NMC,729,79.24,577,2,Overcharge
54,75,2.864,12.741,18.4,4.005,2.9771,0.405,4.222,0.8171,0.578,9.945,0.97315,0.04233,30.08,6.42,44.0,0,0,NCA,123,97.05,1192,0,Normal
1894,100,3.0286,3.806,24.06,4.052,2.8281,1.314,1.354,0.4801,1.69,4.061,0.97769,0.19486,24.3,22.56,64.7,2,0,LTO,1303,60.06,6044,0,Normal
1666,75,2.9029,-19.442,32.26,4.2326,2.5838,0.735,4.67,0.9707,4.237,4.901,0.95633,0.18057,32.62,21.92,47.8,1,1,NMC,1207,66.25,0,2,Overcharge
799,50,2.8143,-15.991,33.98,4.1981,2.7243,1.065,3.247,0.4018,3.845,8.062,1.0,0.10821,38.83,21.76,57.2,3,0,LFP,573,81.49,2209,0,Normal
777,50,3.2437,33.532,16.75,4.0668,2.9552,1.128,2.627,0.5901,3.299,11.067,1.0,0.10898,35.23,11.08,60.5,1,0,LFP,549,82.87,2113,0,Normal
1481,60,3.3689,64.34,20.08,4.2436,2.8106,2.356,3.122,0.6727,4.418,11.033,0.99264,0.16182,35.14,19.07,34.2,3,2,NMC,1080,66.96,0,2,Overcharge
1901,100,3.1495,14.722,40.94,4.2175,2.7037,0.942,4.602,0.3377,2.338,2.834,0.98173,0.18979,55.99,34.15,56.9,1,0,NMC,1296,61.81,0,0,Normal
161,100,2.8937,-20.168,49.66,4.0162,2.5755,2.059,1.844,0.3873,2.71,7.704,0.9745,0.04653,58.23,44.15,33.6,0,0,NMC,129,95.15,1313,2,Overcharge
1403,60,3.5683,37.979,13.46,4.2028,2.863,1.693,1.38,0.4322,1.908,10.612,1.0,0.15753,31.2,0.87,55.4,0,0,LTO,967,70.92,6641,0,Normal
86,75,3.1963,-8.605,32.58,4.1961,2.6382,2.452,1.378,0.9091,3.783,1.246,0.9579,0.04771,40.4,28.86,53.9,0,0,NMC,89,97.47,1470,0,Normal
54,75,3.9543,8.498,30.48,4.0553,2.783,1.1,4.869,0.721,5.8,2.229,0.98972,0.04092,44.88,18.75,48.6,1,0,NMC,57,99.38,1438,0,Normal
1499,75,2.8117,-0.408,40.11,4.1673,2.8001,2.985,1.82,0.3705,4.24,9.435,0.99704,0.15196,52.33,33.43,43.8,4,0,LFP,1052,68.62,1418,0,Normal
1823,60,4.0217,3.72,34.96,4.2426,2.7777,1.028,4.443,0.813,6.855,6.747,0.98569,0.18769,48.25,31.12,54.5,2,1,NCA,1229,60.05,0,2,Overcharge
1201,50,4.1844,-8.806,38.29,4.169,2.6232,1.823,0.86,0.6194,4.084,0.677,0.98534,0.13221,45.29,32.61,52.3,1,0,LFP,885,76.28,1820,0,Normal
1414,60,3.8384,25.958,7.19,4.2034,2.8541,1.97,2.267,0.4114,1.855,6.415,0.96717,0.15205,15.43,5.61,26.7,0,2,NMC,970,70.91,31,0,Normal
1372,50,3.8638,-3.689,29.93,4.0248,2.783,1.707,3.172,0.6931,4.244,11.058,1.0,0.154,35.11,17.59,46.6,2,1,NMC,1031,72.64,37,0,Normal
1031,60,4.1537,12.254,20.94,4.1819,2.7018,2.605,4.825,0.5693,3.162,2.195,0.97754,0.11948,30.13,18.65,54.9,0,2,LFP,719,76.4,1908,0,Normal
832,50,3.1032,11.822,21.19,4.0512,2.5261,0.516,3.451,0.7539,4.086,0.821,0.94771,0.10591,21.4,8.8,52.0,1,2,NMC,621,83.16,607,3,Deep_Discharge
312,75,4.2421,-2.209,17.74,4.018,2.6656,1.872,0.209,0.9862,1.057,11.357,0.97116,0.05764,35.69,16.94,67.9,1,0,NMC,251,92.2,1144,3,Deep_Discharge
758,60,3.9215,-30.094,32.28,4.138,2.6762,1.618,3.849,0.8093,6.28,4.558,0.98139,0.09877,51.96,31.65,66.5,1,0,NMC,535,85.85,716,0,Normal
1858,200,3.8535,-16.548,33.33,4.1877,2.8956,1.368,3.319,0.6587,2.97,9.316,0.97527,0.18242,37.11,20.45,42.5,1,0,LFP,1322,62.71,1071,0,Normal
442,60,3.3236,14.239,36.31,4.1367,2.7567,1.169,1.089,0.7289,0.43,7.277,0.99515,0.07819,43.46,27.85,67.1,0,0,NMC,358,93.94,1128,0,Normal
1790,60,3.5914,6.148,25.97,4.2329,2.9661,0.628,3.178,0.8417,4.66,2.247,0.97119,0.1791,29.15,25.82,42.6,2,0,NMC,1219,64.34,0,2,Overcharge
327,60,3.7482,-16.301,43.84,4.1739,2.8754,2.02,4.643,0.461,5.565,2.42,0.96973,0.06674,52.61,35.08,24.8,0,2,NCA,282,92.75,759,0,Normal
1077,50,3.6995,0.874,20.68,4.0294,2.769,0.53,0.222,0.3947,0.859,8.912,0.95949,0.12243,29.76,14.38,45.3,1,0,NMC,707,77.85,417,0,Normal
760,100,3.8222,4.193,15.67,4.2336,2.5844,2.522,4.877,0.7032,3.187,7.614,0.95201,0.09591,30.97,6.74,37.1,0,1,LFP,551,85.66,2276,2,Overcharge
1262,50,2.9195,11.655,32.19,4.0382,2.6105,1.454,1.622,0.8219,3.993,0.179,0.97519,0.13566,42.67,21.57,39.4,2,2,NMC,878,73.18,132,0,Normal
1252,150,3.3157,36.405,23.15,4.1896,2.58,1.895,3.116,0.5956,4.171,5.943,0.99366,0.13583,32.36,13.57,63.0,1,0,NMC,879,73.83,223,3,Deep_Discharge
578,150,3.4293,-45.657,35.32,4.0371,2.7214,0.418,1.532,0.4357,0.575,11.026,0.96846,0.0846,45.59,21.06,55.4,0,1,NMC,429,88.68,870,0,Normal
1074,75,3.1779,24.214,23.42,4.2496,2.8613,0.462,3.708,0.7467,5.172,6.39,0.9528,0.13152,32.51,15.0,48.7,1,0,LFP,781,77.6,1818,2,Overcharge
1632,75,3.0503,4.344,24.21,4.083,2.8797,0.861,2.676,0.7737,1.024,0.336,0.97883,0.16997,25.02,17.49,43.6,2,0,NCA,1125,66.14,0,0,Normal
1627,100,3.0014,-20.605,23.4,4.124,2.5481,2.383,1.462,0.8521,2.999,5.872,0.95353,0.16819,34.0,18.43,83.4,0,0,LFP,1158,67.23,1343,3,Deep_Discharge
1006,60,3.3313,3.298,22.68,4.1167,2.748,1.56,2.616,0.7104,4.206,0.543,0.98191,0.12219,39.8,19.9,68.2,1,2,NMC,717,79.96,479,0,Normal
1287,75,3.5155,28.928,29.98,4.0255,2.7407,1.07,1.888,0.5562,6.081,5.434,0.9833,0.14635,49.7,20.28,47.8,2,0,LFP,883,75.23,1713,0,Normal
1441,50,2.8913,34.914,32.39,4.1235,2.7194,2.578,1.398,0.4534,3.113,8.847,0.95662,0.16016,43.92,24.13,62.5,0,0,LFP,1079,71.05,1627,0,Normal
1826,50,4.1724,-20.423,22.66,4.0374,2.6506,0.737,3.045,0.3297,6.623,1.572,0.97147,0.19437,31.91,13.59,81.5,4,0,LTO,1282,62.16,6112,0,Normal
95,75,3.9096,-16.972,18.29,4.2005,2.7379,0.927,3.264,0.5806,6.253,4.092,1.0,0.04811,26.28,4.49,80.6,0,0,NMC,71,100.0,1362,3,Deep_Discharge
1111,75,3.8597,-25.86,34.99,4.2396,2.7583,2.375,0.874,0.8391,3.42,2.388,1.0,0.12913,36.25,21.86,45.8,1,1,NMC,754,77.13,375,2,Overcharge
1101,150,3.0506,4.66,33.88,4.202,2.7998,0.276,4.66,0.827,7.051,4.723,1.0,0.11784,37.02,28.9,54.4,0,2,NMC,731,76.83,403,1,Thermal_Runaway_Risk
1311,50,3.6755,5.647,37.15,4.1078,2.6887,0.817,0.232,0.9594,7.709,1.795,0.99343,0.15157,51.32,35.53,69.0,0,1,NCA,882,74.5,0,3,Deep_Discharge
1143,100,3.5681,19.75,19.57,4.0006,2.9726,1.66,1.529,0.3127,2.385,3.263,0.95639,0.13103,38.05,13.74,82.7,1,2,LTO,848,77.09,6763,0,Normal
813,60,4.2246,8.826,21.73,4.0092,2.6694,2.762,1.848,0.4236,6.627,1.614,0.98004,0.11296,24.12,12.92,68.7,0,1,NMC,537,83.31,808,0,Normal
490,60,3.8841,17.87,38.23,4.1238,2.9475,0.944,0.519,0.7629,2.501,4.949,0.9792,0.08032,57.16,34.09,50.8,0,0,NCA,326,89.7,637,0,Normal
1935,60,3.6349,-27.739,38.96,4.1699,2.9006,0.797,0.632,0.6792,5.582,5.659,0.97073,0.19191,47.87,34.47,10.0,2,1,NCA,1371,61.07,0,0,Normal
451,75,4.0337,35.055,25.91,4.2049,2.7326,2.93,4.268,0.8027,5.442,7.045,0.98829,0.08837,31.94,14.05,56.6,0,0,NMC,322,91.4,1037,0,Normal
1523,60,3.0249,25.945,20.47,4.1499,2.7482,1.669,1.937,0.5721,6.388,9.079,1.0,0.15809,23.48,9.48,45.0,0,2,LFP,1090,67.76,1465,0,Normal
164,75,2.8221,-10.584,22.98,4.2446,2.9349,0.375,1.953,0.5469,1.974,1.247,1.0,0.0521,38.41,12.55,57.3,0,0,NMC,77,96.86,1435,2,Overcharge
181,100,3.8008,-15.744,20.35,4.1234,2.7464,0.974,3.505,0.7891,7.493,10.431,0.97427,0.04649,26.38,13.47,54.6,0,0,LFP,87,98.22,2856,0,Normal
468,75,2.9426,14.925,37.98,4.15,2.8397,1.694,3.677,0.5861,3.606,8.396,0.99545,0.07426,47.85,31.3,65.0,0,0,NCA,331,90.71,715,0,Normal
909,75,2.9674,-31.232,37.13,4.0575,2.9047,0.402,3.596,0.4814,0.318,1.295,0.97112,0.10313,52.73,36.92,71.5,1,1,LFP,643,82.72,2018,0,Normal
734,100,3.8798,-14.704,30.81,4.0849,2.9539,2.139,2.451,0.5111,6.253,4.554,0.98799,0.09076,48.03,23.48,50.5,1,0,LFP,527,84.85,2255,0,Normal
822,100,3.1923,-20.555,23.22,4.1708,2.6091,1.663,3.592,0.4537,7.474,4.537,1.0,0.10447,23.85,22.9,40.8,1,0,LFP,558,82.41,2192,0,Normal
943,75,3.7115,-1.937,21.19,4.1504,2.9877,2.187,4.635,0.3078,7.756,8.45,0.98865,0.11966,25.13,12.9,60.6,0,1,NCA,630,81.3,206,0,Normal
6,60,4.1302,-8.879,23.84,4.0924,2.9827,1.157,0.847,0.7844,3.093,1.798,0.99918,0.03389,32.86,23.7,64.2,0,0,NMC,6,99.35,1451,0,Normal
329,150,3.2589,-15.708,21.11,4.028,2.6487,1.376,2.959,0.8144,0.457,0.738,0.95369,0.06619,22.04,12.53,61.1,0,0,NCA,190,93.15,849,0,Normal
774,75,3.1149,-17.673,32.27,4.0857,2.8069,2.799,4.418,0.8542,2.933,0.3,0.98859,0.10041,37.74,29.25,88.7,0,0,NMC,559,84.62,715,0,Normal
1696,60,2.9545,-12.781,37.62,4.011,2.5235,0.79,4.835,0.4255,7.104,10.409,0.95364,0.16629,44.5,24.18,55.4,2,0,NMC,1240,68.5,0,3,Deep_Discharge
150,60,2.9892,-23.802,37.94,4.1452,2.5839,0.311,0.622,0.9398,6.797,7.426,0.99031,0.05646,40.37,27.44,59.7,0,0,LFP,94,97.84,2917,3,Deep_Discharge
1108,100,2.8902,10.853,21.16,4.0808,2.7919,2.95,4.759,0.5319,3.22,0.247,0.97567,0.13506,40.71,14.09,71.1,1,2,NCA,724,78.92,93,0,Normal
146,50,2.9271,22.523,24.02,4.095,2.8251,0.221,3.687,0.9261,1.478,11.244,0.95959,0.05228,27.4,15.53,65.2,0,0,NCA,150,97.77,1027,0,Normal
1647,200,3.4264,8.031,24.47,4.1438,2.7673,2.687,3.678,0.4906,5.264,1.301,0.96353,0.1683,26.23,17.61,66.0,1,0,LFP,1129,68.68,1227,0,Normal
1404,50,3.2653,27.656,40.19,4.1453,2.8524,2.513,0.908,0.3295,5.413,8.984,0.99552,0.13814,42.69,35.08,49.6,1,0,NMC,1035,71.38,65,0,Normal
914,100,3.8245,-16.811,16.66,4.1471,2.8964,1.565,2.964,0.6627,5.156,10.256,0.96273,0.11246,27.89,14.62,47.3,3,0,LFP,663,83.15,2081,0,Normal
1571,60,4.0619,-14.973,29.97,4.1229,2.5842,2.175,1.921,0.6712,1.46,7.797,0.9625,0.17134,41.93,18.4,55.8,1,2,LFP,1069,67.47,1370,3,Deep_Discharge
1308,75,3.9379,8.845,21.25,4.122,2.8298,0.494,3.011,0.9307,6.647,0.851,1.0,0.13906,31.42,14.84,35.7,1,0,NMC,926,73.2,249,0,Normal
